lat,lon,TMQ,U850,V850,UBOT,VBOT,QREFHT,PS,PSL,T200,T500,PRECT,TS,TREFHT,Z1000,Z200,ZBOT,SNo
-1.2293578599005044,2.065663549047458,-0.672022473136822,0.705612485508529,-3.7910540485574176,-0.47903425836314745,-0.8581422785872616,-0.7978105122380541,-0.10477862800950928,-0.10887706942505956,-1.6892810292181961,-2.2002137343283166,-0.29432116154728394,-1.8873512529008956,-1.5452821351242998,-0.18355547053683763,-2.4445311223809947,-1.3884347498784175,16
-1.1986239134452812,2.0580505384244328,-0.7105628394837646,0.7702189970856883,-3.6460974967833653,-0.3020056822153024,-0.8606662245738118,-0.7967214337241211,-0.10193208903116004,-0.10602306292260202,-1.6222714836023147,-2.132658231423279,-0.2938411130361047,-1.8206203906672678,-1.5599464921260118,-0.181738194507483,-2.355019919921423,-1.4101581934015428,17
-1.1986239134452812,2.0580505384244328,-0.7105628394837646,0.7702189970856883,-3.6460974967833653,-0.3020056822153024,-0.8606662245738118,-0.7967214337241211,-0.10193208903116004,-0.10602306292260202,-1.6222714836023147,-2.132658231423279,-0.2938411130361047,-1.8206203906672678,-1.5599464921260118,-0.181738194507483,-2.355019919921423,-1.4101581934015428,18
-1.208868562118177,2.0580505384244328,-0.7174442326571356,0.6589856325751356,-3.572612910338844,-0.19214249253788782,-0.7982290484809308,-0.7987697531747374,-0.0989941251910069,-0.10307739171712821,-1.6231404921926658,-2.1109070997033887,-0.28974658161722394,-1.8206203906672678,-1.5434624195517115,-0.17739215308804135,-2.3938165508862412,-1.39180286125597,19
-1.208868562118177,2.0580505384244328,-0.7174442326571356,0.6589856325751356,-3.572612910338844,-0.19214249253788782,-0.7982290484809308,-0.7987697531747374,-0.0989941251910069,-0.10307739171712821,-1.6231404921926658,-2.1109070997033887,-0.28974658161722394,-1.8206203906672678,-1.5434624195517115,-0.17739215308804135,-2.3938165508862412,-1.39180286125597,20
-1.2191132112276086,2.0580505384244328,-0.7173715811979059,0.5545082229474932,-3.5092761747417263,-0.09307027243211781,-0.8513048588300961,-0.8461183346306794,-0.09631723197997308,-0.10039347602555194,-1.6216672131775773,-2.0641863334893182,-0.27059170474958594,-1.8206203906672678,-1.5109634291047096,-0.1740512383952443,-2.4311805154921737,-1.3691835267108265,21
-1.2191132112276086,2.0580505384244328,-0.7173715811979059,0.5545082229474932,-3.5092761747417263,-0.09307027243211781,-0.8513048588300961,-0.8461183346306794,-0.09631723197997308,-0.10039347602555194,-1.6216672131775773,-2.0641863334893182,-0.27059170474958594,-1.8206203906672678,-1.5109634291047096,-0.1740512383952443,-2.4311805154921737,-1.3691835267108265,22
-1.1986239134452812,2.050437527801408,-0.7063178150698356,0.5166629773079434,-3.4756737305554455,0.03692653607562308,-0.810152053488466,-0.8207349737831249,-0.09702239010044149,-0.10110048403646797,-1.4388947422552998,-2.0287415692239,-0.20376142182072626,-1.8206203906672678,-1.523282059183105,-0.17505203737883865,-2.3813090554912777,-1.3752803203136232,23
-1.1986239134452812,2.050437527801408,-0.7063178150698356,0.5166629773079434,-3.4756737305554455,0.03692653607562308,-0.810152053488466,-0.8207349737831249,-0.09702239010044149,-0.10110048403646797,-1.4388947422552998,-2.0287415692239,-0.20376142182072626,-1.8206203906672678,-1.523282059183105,-0.17505203737883865,-2.3813090554912777,-1.3752803203136232,24
-1.208868562118177,2.050437527801408,-0.7085060527009722,0.3967772772580155,-3.4023250466863146,0.15713255037956048,-0.7932523545486758,-0.8430136822984874,-0.08718995542140699,-0.09124225524621017,-1.4310056784014988,-2.002732595262869,-0.2667795548078693,-1.8206203906672678,-1.5179011049156073,-0.16501967562681533,-2.423833280489944,-1.3724798294819525,25
-1.208868562118177,2.050437527801408,-0.7085060527009722,0.3967772772580155,-3.4023250466863146,0.15713255037956048,-0.7932523545486758,-0.8430136822984874,-0.08718995542140699,-0.09124225524621017,-1.4310056784014988,-2.002732595262869,-0.2667795548078693,-1.8206203906672678,-1.5179011049156073,-0.16501967562681533,-2.423833280489944,-1.3724798294819525,26
-1.2293578599005044,2.0580505384244328,-0.7117964220035115,0.45088368499516285,-3.3982370988343535,-0.0056501062949842985,-0.9798169003384918,-0.8418703330512065,-0.05946833279506604,-0.0634479085550108,-1.5812578020476273,-2.048440144041202,-0.29505083528427617,-1.9037912208867867,-1.5213628153591008,-0.13530342335572212,-2.473476500576123,-1.3671011129796131,27
-1.2293578599005044,2.0580505384244328,-0.7117964220035115,0.45088368499516285,-3.3982370988343535,-0.0056501062949842985,-0.9798169003384918,-0.8418703330512065,-0.05946833279506604,-0.0634479085550108,-1.5812578020476273,-2.048440144041202,-0.29505083528427617,-1.9037912208867867,-1.5213628153591008,-0.13530342335572212,-2.473476500576123,-1.3671011129796131,28
-1.1986239134452812,2.0428245171783828,-0.709706501604404,0.3151164538869018,-3.3973208902997105,0.27033198239330786,-0.7502639023927956,-0.8420977205542209,-0.09942500872611226,-0.1035094056190442,-1.2151493016138855,-1.9425044441436137,-0.28965245445816923,-1.8220694355637872,-1.4652146499304213,-0.17560533092434,-2.4165240205588465,-1.320542576425533,29
-1.1986239134452812,2.0428245171783828,-0.709706501604404,0.3151164538869018,-3.3973208902997105,0.27033198239330786,-0.7502639023927956,-0.8420977205542209,-0.09942500872611226,-0.1035094056190442,-1.2151493016138855,-1.9425044441436137,-0.28965245445816923,-1.8220694355637872,-1.4652146499304213,-0.17560533092434,-2.4165240205588465,-1.320542576425533,30
-1.208868562118177,2.0428245171783828,-0.7409917600802103,0.23103197343690307,-3.309379430922321,0.33580126389873444,-0.7748376497752166,-0.8497208121708806,-0.09353587708956226,-0.09760482461299412,-1.2085909141162103,-1.9668892625118974,-0.272521311510208,-1.8220694355637872,-1.4534718069746444,-0.16863691671332712,-2.4568864578328293,-1.3118880751772923,31
-1.208868562118177,2.0428245171783828,-0.7409917600802103,0.23103197343690307,-3.309379430922321,0.33580126389873444,-0.7748376497752166,-0.8497208121708806,-0.09353587708956226,-0.09760482461299412,-1.2085909141162103,-1.9668892625118974,-0.272521311510208,-1.8220694355637872,-1.4534718069746444,-0.16863691671332712,-2.4568864578328293,-1.3118880751772923,32
-1.2191132112276086,2.050437527801408,-0.7369496169469099,0.2889334435159387,-3.3034205431785515,0.24234209208010724,-0.872772809403238,-0.8647860929597069,-0.0696141525122315,-0.07362034450821332,-1.4102510071060947,-2.0088567467662486,-0.29506398955475405,-1.8206203906672678,-1.4840018011181029,-0.1453325792165348,-2.465305109158283,-1.3458974235739174,33
-1.2191132112276086,2.050437527801408,-0.7369496169469099,0.2889334435159387,-3.3034205431785515,0.24234209208010724,-0.872772809403238,-0.8647860929597069,-0.0696141525122315,-0.07362034450821332,-1.4102510071060947,-2.0088567467662486,-0.29506398955475405,-1.8206203906672678,-1.4840018011181029,-0.1453325792165348,-2.465305109158283,-1.3458974235739174,34
-1.2293578599005044,2.050437527801408,-0.7325721904939669,0.22280492335856517,-3.127306056614703,0.29913343098786255,-1.0137984819384396,-0.8300173300995237,-0.04323766203886463,-0.047174658748921884,-1.3794551508926,-2.0268715491684586,-0.2916714820198932,-1.9037912208867867,-1.5245544276038152,-0.11793079552496005,-2.5083427441357755,-1.3675217011236498,35
-1.2293578599005044,2.050437527801408,-0.7325721904939669,0.22280492335856517,-3.127306056614703,0.29913343098786255,-1.0137984819384396,-0.8300173300995237,-0.04323766203886463,-0.047174658748921884,-1.3794551508926,-2.0268715491684586,-0.2916714820198932,-1.9037912208867867,-1.5245544276038152,-0.11793079552496005,-2.5083427441357755,-1.3675217011236498,36
-1.2191132112276086,2.0428245171783828,-0.7365281020701048,0.16920086949180124,-3.1218419782113753,0.3713971622708888,-0.8813258662428652,-0.8213681323388492,-0.09303980946651845,-0.0971074556211784,-1.2036619789044154,-2.000050497411075,-0.2881464199132935,-1.8220694355637872,-1.4570117098684043,-0.16778966647329965,-2.4975722349859906,-1.3103493398139863,37
-1.2191132112276086,2.0428245171783828,-0.7365281020701048,0.16920086949180124,-3.1218419782113753,0.3713971622708888,-0.8813258662428652,-0.8213681323388492,-0.09303980946651845,-0.0971074556211784,-1.2036619789044154,-2.000050497411075,-0.2881464199132935,-1.8220694355637872,-1.4570117098684043,-0.16778966647329965,-2.4975722349859906,-1.3103493398139863,38
-1.2293578599005044,2.0428245171783828,0.08898517703866457,1.4243338039358189,-2.939529760608809,0.7481965487624047,-2.6232525977096723,-0.7422040776766758,0.08774424708228366,0.08415086434398412,-0.6362124505876143,0.20402866245797827,-0.2828752990062285,-1.77278688115198,-1.2403873642801486,0.03367498889284312,-0.07985648434526593,-1.0937064493790813,39
-1.2293578599005044,2.050437527801408,0.10890338519887606,1.364882190024345,-2.906631647189162,0.7894391145192746,-2.5221150635027727,-0.7170103209101844,0.15085213824358318,0.14742431083484545,-0.665670867385959,0.20163710506597132,-0.28400482491488527,-1.7723312705386927,-1.2427188828642703,0.10037339166123928,-0.07601483526872062,-1.0910529909492492,40
-1.2191132112276086,2.0428245171783828,0.07180192755407622,1.3971564228771909,-2.88726499945811,0.7099702904553893,-2.5021045831108175,-0.7043350133025855,0.13813388699476087,0.13467269491104825,-0.6191036465238736,0.22376446727286878,-0.2904007653726543,-1.6842904364632492,-1.2326393705805487,0.08722547298191674,-0.045085275835437165,-1.0880576012872938,41
1.1781346157720876,0.2080889570293512,1.4356872206099405,0.47235999267506,-2.8444249233625816,1.5022603679354276,-2.210743025950037,1.787638980795513,-1.5839036935786546,-1.5918824268750975,1.6305236432141845,1.3578626516438452,0.22734096664994605,1.1238588355181205,1.2415127476892183,-1.4623142870226227,1.0797829399110914,1.3349083786483362,42
1.1781346157720876,0.2080889570293512,1.4356872206099405,0.47235999267506,-2.8444249233625816,1.5022603679354276,-2.210743025950037,1.787638980795513,-1.5839036935786546,-1.5918824268750975,1.6305236432141845,1.3578626516438452,0.22734096664994605,1.1238588355181205,1.2415127476892183,-1.4623142870226227,1.0797829399110914,1.3349083786483362,43
-1.2191132112276086,2.050437527801408,0.09780195416588867,1.323702041099791,-2.8259374581817376,0.7442127770907264,-2.447330833921852,-0.6979264869588239,0.1993877087011157,0.19608720803733334,-0.629830570031609,0.2244648062502799,-0.2867815761069999,-1.6838796159344245,-1.2297605048445355,0.15208929084960554,-0.04305039625445581,-1.0846108419615794,44
-1.208868562118177,2.0428245171783828,0.06619132511572215,1.3469037805342179,-2.8144160440734827,0.6961091683640327,-2.3991454124577998,-0.7028788631196378,0.18337899812126568,0.18003650069119728,-0.584057697147785,0.23689933248424938,-0.28885237360620397,-1.6842904364632492,-1.2264551793015748,0.1353744589539145,-0.01195601852098741,-1.0809452505913573,45
-1.2293578599005044,2.0580505384244328,0.13613102019801693,1.2738100317973664,-2.8096271922491325,0.8242424420362675,-2.4420781232318785,-0.7166155413984054,0.2093767523298682,0.20610245662048274,-0.7076961156961404,0.1901860122696896,-0.2669678091259788,-1.7723312705386927,-1.2490878757221533,0.16201842962735807,-0.07475334884586124,-1.0976250784662764,46
-1.2293578599005044,2.0428245171783828,-0.702371680252889,0.12055873401136634,-2.78546976498171,0.38544929974794656,-1.0563557564201322,-0.7869378173431724,-0.0696271893298046,-0.07363341552617864,-1.1829276857736961,-2.0339046252881245,-0.2929092541614629,-1.9052552202869266,-1.4878544738129418,-0.14356819619046104,-2.537820617217253,-1.3227207319773895,47
-1.2293578599005044,2.0428245171783828,-0.702371680252889,0.12055873401136634,-2.78546976498171,0.38544929974794656,-1.0563557564201322,-0.7869378173431724,-0.0696271893298046,-0.07363341552617864,-1.1829276857736961,-2.0339046252881245,-0.2929092541614629,-1.9052552202869266,-1.4878544738129418,-0.14356819619046104,-2.537820617217253,-1.3227207319773895,48
-1.208868562118177,2.050437527801408,0.0889080444461443,1.2606483030433675,-2.725053508607648,0.7231949556088483,-2.353541473887515,-0.7065974388109243,0.24686545840861027,0.24368950943487866,-0.601567078977078,0.23728674417708928,-0.28546379588023363,-1.6838796159344245,-1.2313883146686109,0.20204112634051097,-0.008526447652229398,-1.0878182422538036,49
-1.1986239134452812,2.0428245171783828,0.06784397832247593,1.281176782003022,-2.7236467725422675,0.6864854977154237,-2.3069714732146953,-0.7089111581769421,0.22657381897430365,0.22334463752849798,-0.5607503270225518,0.255800721504213,-0.2878640384361293,-1.6842904364632492,-1.2147620888253237,0.1812471214097682,0.019607497398971205,-1.07604866734499,50
-1.2191132112276086,2.0580505384244328,0.1123078240489923,1.218557696888114,-2.7141895587493323,0.785992665249158,-2.4011583081206758,-0.7038200138118718,0.2575075128874902,0.25435948195703406,-0.6392947592300909,0.21228356606541116,-0.2771335423038898,-1.6838796159344245,-1.2416810685020083,0.21266172081019938,-0.037953557476230526,-1.0989518031993135,51
0.6863914716154449,-0.40856490343567603,1.5189160418359329,0.7938097678506474,-2.6632089006592614,0.926054462917014,-1.5953516102755867,1.135212940790076,-0.9467136901528798,-0.9530208385006033,1.1542465131108015,0.3864192262293903,1.2015570628664216,1.033719108714119,0.7112860156452028,-1.0089718468778628,0.8512694099342485,0.7333402535812237,52
-1.2293578599005044,2.065663549047458,0.12943322462316778,1.167302762533236,-2.6622475356388446,0.8571396390241292,-2.422089379028108,-0.7487996892067039,0.27302015584429634,0.2699128203113544,-0.7609099997736516,0.18344350102292964,-0.2701210689543123,-1.767498616228606,-1.2622097428120118,0.22807057640853304,-0.07456314891692635,-1.1183192862127853,53
-1.2293578599005044,2.0428245171783828,-1.464115351943589,0.9662315833610193,-2.646024373564645,1.2002589221801707,-2.134407592901991,-1.3853665385814717,-1.9794479261089755,-1.9884643181604138,0.7899914912930026,-3.871574742402194,-0.09692709629360552,-1.7538969934476984,-1.5448058762530972,-1.5293356579102375,-4.2357571292186424,-1.524304593037848,54
1.167889967099192,0.2080889570293512,1.4297447302324118,0.5579621101500483,-2.6382478374044522,1.5406682576296782,-2.0756972044275446,1.7259155247154858,-1.5546283497179267,-1.5625302829643013,1.5992253629055453,1.3432824324805634,0.2367536825554193,1.1291247053992493,1.2443844859632631,-1.4625341937226397,1.0784516702378468,1.32593587041845,55
1.167889967099192,0.2080889570293512,1.4297447302324118,0.5579621101500483,-2.6382478374044522,1.5406682576296782,-2.0756972044275446,1.7259155247154858,-1.5546283497179267,-1.5625302829643013,1.5992253629055453,1.3432824324805634,0.2367536825554193,1.1291247053992493,1.2443844859632631,-1.4625341937226397,1.0784516702378468,1.32593587041845,56
-1.1986239134452812,2.050437527801408,0.0743617069533938,1.186786746395858,-2.6193383312067793,0.7095667253819131,-2.295534890179068,-0.7286707429051351,0.2853466340107812,0.2822716353871803,-0.5639141038299487,0.258728683818716,-0.28805229275423877,-1.6838796159344245,-1.2327175630308151,0.24226577739315613,0.024057656418815507,-1.0939731657795375,57
-1.208868562118177,2.0580505384244328,0.0828854333419315,1.1493777971323818,-2.6168032956459153,0.7653880200561599,-2.3272218756191614,-0.7293849640752273,0.30057179842598064,0.2975367410373982,-0.6125113102496594,0.23371061370801616,-0.28998189951486075,-1.6838796159344245,-1.2440267954253248,0.25768296704812904,-0.0037085471315712565,-1.1062693251837772,58
-1.2191132112276086,2.065663549047458,0.09401945547080713,1.098296671456846,-2.588543582747602,0.8406299141347503,-2.4084941147911296,-0.7729975665667417,0.3152226743126004,0.3122260515879109,-0.7042200368409421,0.19784491854537942,-0.2590611277653813,-1.682669598341119,-1.2490878757221533,0.2723481147093196,-0.03487900483661597,-1.1204187938164674,59
0.7171254185072039,-0.37811286094357593,1.9410159443332662,1.209319677584722,-2.573381732737202,2.1713874839340668,-0.06253105796433761,1.3216924473531515,-1.339424253383754,-1.3467616267242903,1.288014436788805,0.5589828527972537,4.204213436712371,1.106305944072845,0.7140298089894553,-1.4437340955613658,0.893971046675506,0.731240745977529,60
1.0859327764064182,-0.6217292008803768,-0.7831004726593482,-0.9728249825285552,-2.5645012953179505,0.17862333659226426,-1.3166336169431092,-0.5051270733507439,-0.7235442654121902,-0.7292659578528761,-0.2554324724723204,0.22412954096716228,-0.29021721741249756,-0.95727198119897,-0.9375326780201902,-0.8200061285660382,0.2635128754814692,-0.8693528061826485,61
1.0859327764064182,-0.6217292008803768,-0.7831004726593482,-0.9728249825285552,-2.5645012953179505,0.17862333659226426,-1.3166336169431092,-0.5051270733507439,-0.7235442654121902,-0.7292659578528761,-0.2554324724723204,0.22412954096716228,-0.29021721741249756,-0.95727198119897,-0.9375326780201902,-0.8200061285660382,0.2635128754814692,-0.8693528061826485,62
1.0859327764064182,-0.6217292008803768,-0.7831004726593482,-0.9728249825285552,-2.5645012953179505,0.17862333659226426,-1.3166336169431092,-0.5051270733507439,-0.7235442654121902,-0.7292659578528761,-0.2554324724723204,0.22412954096716228,-0.29021721741249756,-0.95727198119897,-0.9375326780201902,-0.8200061285660382,0.2635128754814692,-0.8693528061826485,63
1.0859327764064182,-0.6217292008803768,-0.7831004726593482,-0.9728249825285552,-2.5645012953179505,0.17862333659226426,-1.3166336169431092,-0.5051270733507439,-0.7235442654121902,-0.7292659578528761,-0.2554324724723204,0.22412954096716228,-0.29021721741249756,-0.95727198119897,-0.9375326780201902,-0.8200061285660382,0.2635128754814692,-0.8693528061826485,64
-1.2293578599005044,2.050437527801408,-1.4205971990618809,0.9000785433420166,-2.5631187442961636,1.1157823598752663,-2.015926619885997,-1.3501102550829025,-1.9162486100858964,-1.9250992069665607,0.7656928435893469,-3.7643091869910865,-0.0724540349393752,-1.754778379093417,-1.5353021277996166,-1.5288994508226883,-4.205461526272046,-1.5056927990225524,65
1.1781346157720876,0.20047594640632618,1.381065735737843,0.3337832283697572,-2.5475104550325085,1.3146022117501348,-2.2561720607709286,1.6962285176124936,-1.5404608389140948,-1.5483256055418888,1.6130957295498118,1.278852320736211,0.11956536953227798,1.1238588355181205,1.2563974504101838,-1.4623211792685558,1.0769809638931673,1.335017799152469,66
1.1781346157720876,0.20047594640632618,1.381065735737843,0.3337832283697572,-2.5475104550325085,1.3146022117501348,-2.2561720607709286,1.6962285176124936,-1.5404608389140948,-1.5483256055418888,1.6130957295498118,1.278852320736211,0.11956536953227798,1.1238588355181205,1.2563974504101838,-1.4623211792685558,1.0769809638931673,1.335017799152469,67
-1.1986239134452812,2.0580505384244328,0.05771512764601013,1.0657186022812808,-2.5264363750904715,0.748255272277652,-2.291779933347426,-0.7714521101137276,0.3364544688612999,0.33351354498312574,-0.5766981986128249,0.24964678600277618,-0.29222683225831614,-1.6838796159344245,-1.2402025627012265,0.29522802666371806,0.027918325488269672,-1.110105891133806,68
-1.2293578599005044,2.073276559670483,0.12023757315836921,1.0442328612236051,-2.522489679831895,0.8826018824528812,-2.4133258201505927,-0.7793236563535195,0.3205502199608269,0.31756757335797126,-0.7685207103561904,0.15393290541421292,-0.27600401639523303,-1.7654221430177406,-1.301582401666475,0.27589290601582767,-0.0731114625651321,-1.1574372195222888,69
-1.208868562118177,2.065663549047458,0.06246993543740007,1.0143761720274924,-2.5192316939157653,0.8125284244205218,-2.359830049664958,-0.7973477225667635,0.355701491501861,0.35281105967971504,-0.6409988721280605,0.21986051752020275,-0.2875345933794377,-1.682669598341119,-1.2585347675265042,0.31406979720903627,-0.0006783311989301765,-1.1358539690592608,70
-1.2191132112276086,2.0428245171783828,-1.4631289202289206,1.0692990331176373,-2.518956040073349,1.3177986947496654,-2.031157648555951,-1.3870972482972639,-1.9456937668526102,-1.9546216092653754,0.8844158975377616,-3.868579741678933,-0.09222073834086891,-1.6537633260759506,-1.5213557111895102,-1.5291729717464664,-4.203971735019819,-1.5173632079579733,71
1.096177425079314,-0.6217292008803768,-0.6659281603401116,-0.9352829816524857,-2.516938926199959,0.18604669491064896,-1.4004740770899868,-0.5021985146638874,-0.7319011997623494,-0.7376448155314022,-0.1717146115706246,0.19634739377063726,-0.2950603044764771,-1.0357072757177845,-1.001386212130912,-0.8307906921862357,0.2721723601640464,-0.9224150458000853,72
1.096177425079314,-0.6217292008803768,-0.6659281603401116,-0.9352829816524857,-2.516938926199959,0.18604669491064896,-1.4004740770899868,-0.5021985146638874,-0.7319011997623494,-0.7376448155314022,-0.1717146115706246,0.19634739377063726,-0.2950603044764771,-1.0357072757177845,-1.001386212130912,-0.8307906921862357,0.2721723601640464,-0.9224150458000853,73
1.096177425079314,-0.6217292008803768,-0.6659281603401116,-0.9352829816524857,-2.516938926199959,0.18604669491064896,-1.4004740770899868,-0.5021985146638874,-0.7319011997623494,-0.7376448155314022,-0.1717146115706246,0.19634739377063726,-0.2950603044764771,-1.0357072757177845,-1.001386212130912,-0.8307906921862357,0.2721723601640464,-0.9224150458000853,74
1.096177425079314,-0.6217292008803768,-0.6659281603401116,-0.9352829816524857,-2.516938926199959,0.18604669491064896,-1.4004740770899868,-0.5021985146638874,-0.7319011997623494,-0.7376448155314022,-0.1717146115706246,0.19634739377063726,-0.2950603044764771,-1.0357072757177845,-1.001386212130912,-0.8307906921862357,0.2721723601640464,-0.9224150458000853,75
-0.9322630435846323,-0.652181243372477,0.733671557148375,0.8089911343015176,-2.505948276964154,-0.5095600146143558,1.5614090724577105,-0.41004543549670375,0.26654353172292294,0.2634192056104967,-2.3130335133140214,-0.07464201964878753,0.14309715929596098,-0.3417181546086389,-0.770850994072881,0.23915598938935914,-0.21612019254448392,-0.7810570745979406,76
0.6863914716154449,-0.400951892812651,1.4810505879874443,0.8324697577870572,-2.4996182833371217,1.1985441073967658,-1.382635738693698,1.1431692134912124,-0.9922327415873821,-0.9986593032354537,1.1622985132944303,0.4497243328928188,0.9944773129460114,1.033719108714119,0.7119542035572826,-1.0592503370527953,0.8505657351118499,0.7338463290151701,77
-1.2293578599005044,2.0580505384244328,-1.3112890457019712,0.8275218002539131,-2.494678120706026,1.0033238300735834,-1.8433737090917766,-1.284608456807775,-1.846951406206184,-1.8556202109018314,0.7459498280370502,-3.634886460961913,0.02543821047754599,-1.754778379093417,-1.5379677286936027,-1.5286218427027436,-4.1766302680342875,-1.4938480003183203,78
-1.2293578599005044,2.0428245171783828,-0.937938208982547,0.9606236264522018,-2.4914828404118774,-0.09816218233275766,-2.5521471395580706,-1.102101934310456,0.77199432063674,0.7701959788092588,2.0115276921533485,-2.00756038604399,-0.2594846999811276,-1.8361715079933538,-1.4397812802241092,0.7377918334567658,-1.8038222785665015,-1.3487662988592652,79
